trade_id,timestamp,ticker,side,qty,price,trader,venue
T702616,2024-12-05 11:03:00,TSLA,SELL,1400.0,201.0187,novak.p,XNAS
T701296,2024-11-14 10:37:00,GS,SELL,2600.0,479.2951,haddad.y,XNAS
T701595,2024-11-13 10:52:00,XOM,BUY,11.0,96.5215,silva.m,XNYS
T701268,2024-11-07 12:21:00,GS,SELL,4000.0,471.6814,silva.m,XNAS
T702389,2024-12-23 14:34:00,PG,SELL,2800.0,151.4751,okafor.a,BATS
T702063,2024-12-18 09:42:00,KO,SELL,800.0,65.5538,novak.p,BATS
T702855,2024-11-20 14:02:00,BP.L,BUY,300.0,4.7791,okafor.a,BATS
T701021,2024-11-19 12:20:00,JPM,SELL,3500.0,299.0893,haddad.y,XNYS
T700501,2024-12-06 14:46:00,MSFT,SELL,1200.0,268.3263,novak.p,XNYS
T702903,2024-12-02 14:36:00,BP.L,BUY,20.0,4.7628,kim.r,XNAS
T700758,2024-11-27 09:38:00,NVDA,BUY,1500.0,1136.8667,haddad.y,XNAS
T702270,2024-11-29 10:47:00,PG,BUY,3500.0,147.9646,silva.m,XNAS
T700428,2024-11-22 10:45:00,MSFT,BUY,31.0,254.8946,haddad.y,XNAS
T701629,2024-11-20 09:55:00,XOM,BUY,10.0,98.3193,okafor.a,XNAS
T701317,2024-11-19 10:27:00,GS,SELL,22.0,470.4318,okafor.a,BATS
T701136,2024-12-13 12:14:00,JPM,BUY,2900.0,311.2778,kim.r,BATS
T700073,2024-11-13 12:34:00,AAPL,BUY,24.0,353.9334,haddad.y,XNAS
T700025,2024-11-01 15:06:00,AAPL,SELL,3700.0,352.5727,haddad.y,XNAS
T701821,2024-10-29 10:24:00,KO,SELL,4100.0,65.1605,silva.m,XNAS
T701344,2024-11-25 13:26:00,GS,BUY,300.0,475.1149,haddad.y,XNYS
T702357,2024-12-17 10:40:00,PG,SELL,1600.0,152.1082,novak.p,BATS
T701126,2024-12-11 15:38:00,JPM,BUY,1300.0,309.9175,okafor.a,XNYS
T701632,2024-11-20 11:12:00,XOM,SELL,8.0,99.2825,kim.r,XNAS
T701139,2024-12-13 15:50:00,JPM,SELL,6.0,313.2169,silva.m,DARK
T700505,2024-12-09 10:29:00,MSFT,BUY,1400.0,269.5348,kim.r,BATS
T701764,2024-12-18 15:28:00,XOM,SELL,34.0,95.2057,novak.p,XNAS
T701394,2024-12-05 10:23:00,GS,BUY,500.0,530.7577,okafor.a,BATS
T702393,2024-12-24 10:24:00,PG,BUY,3000.0,151.3902,kim.r,XNAS
T703000,2024-12-23 13:32:00,BP.L,BUY,3800.0,4.3888,haddad.y,XNAS
T702805,2024-11-11 10:27:00,BP.L,BUY,3100.0,4.4786,silva.m,DARK
T701809,2024-12-30 11:58:00,XOM,SELL,4400.0,97.7633,okafor.a,XNAS
T701653,2024-11-25 10:45:00,XOM,SELL,4100.0,100.9596,silva.m,XNYS
T701120,2024-12-11 09:39:00,JPM,BUY,1700.0,311.6194,okafor.a,XNYS
T701754,2024-12-17 15:00:00,XOM,SELL,2900.0,95.0435,novak.p,DARK
T700586,2024-12-24 15:20:00,MSFT,SELL,2500.0,264.44,okafor.a,XNAS
T701854,2024-11-05 14:10:00,KO,BUY,900.0,63.4457,silva.m,XNYS
T700611,2024-12-30 15:50:00,MSFT,BUY,41.0,261.9115,kim.r,XNAS
T701138,2024-12-13 13:55:00,JPM,SELL,300.0,311.4609,haddad.y,BATS
T700425,2024-11-21 14:46:00,MSFT,BUY,3200.0,256.5825,haddad.y,XNYS
T700648,2024-11-04 15:26:00,NVDA,SELL,22.0,1413.3309,haddad.y,XNAS
T701089,2024-12-04 12:58:00,JPM,BUY,600.0,302.7557,silva.m,BATS
T702513,2024-11-13 15:40:00,TSLA,BUY,43.0,212.0699,okafor.a,XNAS
T702045,2024-12-13 14:02:00,KO,SELL,41.0,64.6302,kim.r,XNYS
T701408,2024-12-09 09:59:00,GS,BUY,2700.0,488.419,kim.r,XNYS
T700565,2024-12-19 15:04:00,MSFT,BUY,2500.0,260.28,novak.p,XNAS
T701770,2024-12-19 13:22:00,XOM,SELL,900.0,94.6743,silva.m,XNYS
T700885,2024-12-24 09:45:00,NVDA,SELL,2200.0,1084.5325,novak.p,BATS
T702973,2024-12-17 11:09:00,BP.L,BUY,4400.0,4.6654,novak.p,XNAS
T702521,2024-11-14 15:31:00,TSLA,BUY,33.0,208.1352,kim.r,XNYS
T700782,2024-12-03 15:41:00,NVDA,SELL,1000.0,1090.7042,okafor.a,DARK
T702651,2024-12-12 11:16:00,TSLA,BUY,300.0,217.7724,kim.r,XNYS
T703006,2024-12-24 10:21:00,BP.L,SELL,4200.0,4.3858,kim.r,XNAS
T700629,2024-10-31 09:31:00,NVDA,SELL,3200.0,1408.5313,silva.m,XNAS
T702920,2024-12-05 10:42:00,BP.L,SELL,1000.0,4.8336,novak.p,XNYS
T702283,2024-12-02 15:44:00,PG,BUY,1600.0,151.9307,kim.r,XNYS
T700500,2024-12-06 10:54:00,MSFT,SELL,4300.0,261.6575,kim.r,XNYS
T702811,2024-11-12 11:54:00,BP.L,SELL,3100.0,4.4574,okafor.a,BATS
T702688,2024-12-19 11:45:00,TSLA,BUY,4100.0,215.1098,kim.r,BATS
T700408,2024-11-19 10:31:00,MSFT,SELL,400.0,247.6192,silva.m,XNAS
T701343,2024-11-25 11:51:00,GS,BUY,4200.0,471.9263,novak.p,XNAS
T700164,2024-12-04 12:33:00,AAPL,BUY,,386.4028,haddad.y,XNYS
T702528,2024-11-18 09:50:00,TSLA,BUY,2900.0,213.0935,silva.m,XNAS
T700243,2024-12-19 12:35:00,AAPL,BUY,4200.0,403.4656,silva.m,XNYS
T702900,2024-12-02 11:55:00,BP.L,SELL,2500.0,4.7384,haddad.y,XNYS
T702869,2024-11-22 14:12:00,BP.L,BUY,1200.0,4.914,silva.m,BATS
T701522,2024-10-29 15:46:00,XOM,SELL,1200.0,110.2157,haddad.y,XNYS
T700378,2024-11-12 15:39:00,MSFT,BUY,1800.0,240.5805,silva.m,XNYS
T701087,2024-12-04 11:35:00,JPM,BUY,37.0,303.852,novak.p,BATS
T702551,2024-11-21 09:37:00,TSLA,SELL,39.0,200.5472,haddad.y,XNAS
T702873,2024-11-25 12:24:00,BP.L,SELL,2700.0,4.8861,silva.m,XNYS
T700294,2024-12-31 13:37:00,AAPL,BUY,2000.0,399.2241,novak.p,DARK
T702244,2024-11-22 15:12:00,PG,BUY,1600.0,147.8954,kim.r,DARK
T701997,2024-12-04 15:44:00,KO,BUY,800.0,63.0045,okafor.a,XNYS
T702216,2024-11-18 10:40:00,PG,BUY,3900.0,144.7831,okafor.a,BATS
T701975,2024-11-29 15:52:00,KO,SELL,4200.0,61.6193,silva.m,BATS
T701995,2024-12-04 12:57:00,KO,BUY,4200.0,63.2636,silva.m,XNAS
T700315,2024-10-31 15:23:00,MSFT,BUY,1700.0,266.7607,kim.r,XNAS
T700528,2024-12-12 12:53:00,MSFT,BUY,2400.0,247.3851,kim.r,DARK
T703003,2024-12-23 15:27:00,BP.L,SELL,1000.0,4.3487,novak.p,XNYS
T701177,2024-12-23 13:27:00,JPM,BUY,3600.0,339.3166,okafor.a,XNAS
T700189,2024-12-09 13:42:00,AAPL,SELL,4200.0,395.6808,okafor.a,XNYS
T700027,2024-11-01 15:54:00,AAPL,BUY,35.0,352.6364,silva.m,DARK
T702030,2024-12-11 11:24:00,KO,BUY,1400.0,64.3159,haddad.y,XNYS
T700274,2024-12-26 14:32:00,AAPL,BUY,500.0,398.3709,okafor.a,XNYS
T702014,2024-12-09 11:34:00,KO,BUY,22.0,63.3955,novak.p,XNYS
T701074,2024-12-02 14:03:00,JPM,BUY,2100.0,308.0139,kim.r,XNAS
T701849,2024-11-05 10:07:00,KO,BUY,2500.0,,haddad.y,DARK
T700132,2024-11-26 12:05:00,AAPL,BUY,2400.0,366.2697,haddad.y,XNYS
T702791,2024-11-07 11:11:00,BP.L,SELL,1800.0,4.4271,haddad.y,XNYS
T701929,2024-11-20 15:27:00,KO,SELL,800.0,61.6562,novak.p,XNYS
T702004,2024-12-05 12:09:00,KO,BUY,3000.0,63.721,silva.m,XNYS
T702711,2024-12-24 11:16:00,TSLA,BUY,1100.0,,silva.m,BATS
T701334,2024-11-22 10:06:00,GS,BUY,3000.0,476.2888,haddad.y,XNAS
T702224,2024-11-19 13:49:00,PG,BUY,20.0,145.44,okafor.a,XNYS
T702741,2024-12-31 15:14:00,TSLA,SELL,2300.0,205.9094,novak.p,BATS
T702092,2024-12-24 09:33:00,KO,SELL,3800.0,,okafor.a,XNYS
T700585,2024-12-24 14:26:00,MSFT,BUY,2700.0,267.1277,haddad.y,BATS
T700837,2024-12-13 12:12:00,NVDA,SELL,200.0,1056.8133,okafor.a,XNYS
T700710,2024-11-18 10:48:00,NVDA,SELL,2900.0,1202.8619,kim.r,XNYS
T702314,2024-12-06 15:57:00,PG,BUY,3000.0,152.9713,okafor.a,XNAS
T702926,2024-12-06 10:05:00,BP.L,BUY,1800.0,4.7091,silva.m,XNYS
T701250,2024-11-04 13:58:00,GS,BUY,4100.0,479.4162,novak.p,XNAS
T700459,2024-11-27 14:07:00,MSFT,SELL,3400.0,252.6282,novak.p,DARK
T702617,2024-12-05 11:32:00,TSLA,SELL,3900.0,200.5921,silva.m,XNAS
T701437,2024-12-13 15:20:00,GS,SELL,800.0,463.4656,novak.p,
T701822,2024-10-29 10:40:00,KO,BUY,11.0,65.324,silva.m,XNYS
T701553,2024-11-05 12:40:00,XOM,SELL,4.0,98.4633,okafor.a,XNAS
T700816,2024-12-10 09:31:00,NVDA,SELL,3700.0,1123.7143,silva.m,XNYS
T703016,2024-12-26 15:46:00,BP.L,BUY,2300.0,4.2973,novak.p,BATS
T702938,2024-12-09 13:43:00,BP.L,BUY,4200.0,4.7364,silva.m,XNAS
T700957,2024-11-05 11:42:00,JPM,BUY,27.0,303.155,novak.p,XNYS
T700302,2024-10-29 15:49:00,MSFT,SELL,1500.0,271.2743,kim.r,XNYS
T700571,2024-12-20 13:20:00,MSFT,BUY,1300.0,262.4309,novak.p,XNAS
T702683,2024-12-18 13:03:00,TSLA,BUY,4300.0,213.3381,novak.p,XNYS
T702024,2024-12-10 15:13:00,KO,BUY,17.0,63.9293,kim.r,BATS
T700630,2024-10-31 09:32:00,NVDA,BUY,4000.0,,okafor.a,XNYS
T701511,2024-12-31 14:21:00,GS,SELL,3200.0,552.826,novak.p,XNAS
T702492,2024-11-08 13:57:00,TSLA,BUY,1600.0,215.6713,kim.r,BATS
T702966,2024-12-13 12:52:00,BP.L,BUY,900.0,4.7596,okafor.a,DARK
T702235,2024-11-21 10:07:00,PG,BUY,3300.0,146.5548,kim.r,XNAS
T701063,2024-11-29 11:27:00,JPM,BUY,1100.0,303.9218,kim.r,XNAS
T701873,2024-11-08 11:09:00,KO,BUY,8.0,62.2666,silva.m,DARK
T702503,2024-11-12 11:25:00,TSLA,BUY,3400.0,208.6662,silva.m,XNYS
T702808,2024-11-11 14:51:00,BP.L,BUY,28.0,4.5173,silva.m,XNAS
T702031,2024-12-11 14:29:00,KO,BUY,4100.0,64.4902,haddad.y,XNYS
T702671,2024-12-16 15:18:00,TSLA,SELL,18.0,209.3175,novak.p,XNYS
T701888,2024-11-12 11:17:00,KO,SELL,3700.0,62.9263,novak.p,DARK
T701877,2024-11-08 14:52:00,KO,BUY,7.0,62.2644,silva.m,DARK
T700923,2024-10-29 14:03:00,JPM,BUY,4.0,299.3371,novak.p,XNAS
T700722,2024-11-19 15:40:00,NVDA,SELL,2700.0,1248.1112,okafor.a,XNYS
T700059,2024-11-11 09:52:00,AAPL,BUY,200.0,353.9156,okafor.a,BATS
T702645,2024-12-11 14:47:00,TSLA,BUY,2600.0,216.6876,okafor.a,XNYS
T702466,2024-11-05 09:41:00,TSLA,BUY,300.0,235.4133,kim.r,XNYS
T702615,2024-12-05 10:10:00,TSLA,SELL,3400.0,200.539,silva.m,XNYS
T700023,2024-11-01 09:55:00,AAPL,SELL,39.0,354.2026,kim.r,BATS
T700577,2024-12-23 12:25:00,MSFT,BUY,14.0,266.7934,okafor.a,XNYS
T700683,2024-11-12 09:40:00,NVDA,BUY,3400.0,1198.448,haddad.y,XNAS
T702206,2024-11-15 11:19:00,PG,BUY,3400.0,145.5887,novak.p,BATS
T701015,2024-11-18 14:51:00,JPM,SELL,3100.0,294.8277,kim.r,XNAS
T700346,2024-11-06 11:25:00,MSFT,SELL,1400.0,249.5101,okafor.a,XNAS
T702301,2024-12-05 14:09:00,PG,BUY,4300.0,153.6026,novak.p,XNYS
T701667,2024-11-27 15:12:00,XOM,BUY,3300.0,98.6234,silva.m,XNAS
T701555,2024-11-05 15:55:00,XOM,SELL,3800.0,97.3948,novak.p,XNAS
T703024,2024-12-27 15:06:00,BP.L,BUY,3700.0,4.3297,kim.r,DARK
T700008,2024-10-30 09:55:00,AAPL,BUY,4100.0,360.2084,haddad.y,XNYS
T702987,2024-12-19 09:38:00,BP.L,BUY,4000.0,4.4886,okafor.a,XNAS
T700228,2024-12-17 12:18:00,AAPL,SELL,3600.0,396.6153,okafor.a,XNYS
T700489,2024-12-04 15:33:00,MSFT,BUY,400.0,261.9373,silva.m,XNYS
T702611,2024-12-04 15:20:00,TSLA,SELL,900.0,198.5979,okafor.a,XNAS
T701665,2024-11-27 14:06:00,XOM,SELL,5.0,99.0292,novak.p,DARK
T700829,2024-12-12 09:41:00,NVDA,SELL,600.0,1119.4054,novak.p,XNAS
T700385,2024-11-14 09:43:00,MSFT,BUY,200.0,237.7057,silva.m,XNAS
T701755,2024-12-17 15:20:00,XOM,SELL,3600.0,95.3072,kim.r,XNAS
T700449,2024-11-26 10:25:00,MSFT,SELL,3900.0,253.8467,kim.r,XNAS
T703018,2024-12-27 09:52:00,BP.L,BUY,1000.0,4.3432,okafor.a,XNAS
T700015,2024-10-31 10:57:00,AAPL,BUY,31.0,353.8591,silva.m,XNYS
T701114,2024-12-09 15:35:00,JPM,SELL,300.0,303.5145,haddad.y,BATS
T702883,2024-11-26 12:39:00,BP.L,BUY,1900.0,4.8163,okafor.a,XNAS
T701388,2024-12-04 11:39:00,GS,BUY,300.0,527.0874,okafor.a,XNYS
T702486,2024-11-07 15:01:00,TSLA,SELL,800.0,223.158,kim.r,XNAS
T701588,2024-11-12 15:18:00,XOM,SELL,4100.0,95.4361,silva.m,XNYS
T700823,2024-12-11 11:28:00,NVDA,SELL,2700.0,1107.4078,kim.r,XNAS
T702182,2024-11-11 15:23:00,PG,BUY,14.0,143.9892,okafor.a,XNAS
T702807,2024-11-11 11:21:00,BP.L,SELL,2600.0,4.5149,okafor.a,XNYS
T701226,2024-10-30 15:04:00,GS,SELL,3100.0,478.4758,novak.p,XNYS
T701974,2024-11-29 15:11:00,KO,BUY,100.0,61.7176,haddad.y,BATS
T702699,2024-12-20 13:25:00,TSLA,SELL,100.0,226.0618,okafor.a,XNYS
T702816,2024-11-12 13:26:00,BP.L,SELL,32.0,4.4503,haddad.y,BATS
T701231,2024-10-31 09:39:00,GS,SELL,3600.0,478.0308,kim.r,DARK
T701965,2024-11-27 13:45:00,KO,SELL,2700.0,61.8148,silva.m,BATS
T701009,2024-11-15 14:39:00,JPM,BUY,3500.0,296.0397,kim.r,XNYS
T702185,2024-11-12 12:43:00,PG,BUY,18.0,141.9603,silva.m,DARK
T702875,2024-11-25 14:20:00,BP.L,SELL,1600.0,4.8031,haddad.y,XNAS
T702780,2024-11-05 13:06:00,BP.L,BUY,1200.0,4.5583,novak.p,XNYS
T702825,2024-11-14 09:33:00,BP.L,BUY,1500.0,4.4836,silva.m,XNYS
T702460,2024-11-04 12:26:00,TSLA,SELL,100.0,236.2014,kim.r,BATS
T701106,2024-12-06 15:34:00,JPM,BUY,3200.0,305.7364,haddad.y,XNYS
T700497,2024-12-05 15:42:00,MSFT,SELL,40.0,258.7633,okafor.a,XNAS
T700352,2024-11-07 09:48:00,MSFT,SELL,39.0,246.6126,kim.r,DARK
T702369,2024-12-18 15:15:00,PG,SELL,4000.0,151.462,silva.m,XNYS
T700442,2024-11-25 14:02:00,MSFT,BUY,3200.0,253.7388,silva.m,BATS
T700001,2024-10-29 09:59:00,AAPL,SELL,1000.0,367.6539,silva.m,DARK
T700285,2024-12-30 12:42:00,AAPL,BUY,900.0,390.3341,silva.m,XNYS
T701560,2024-11-06 12:10:00,XOM,BUY,15.0,98.9004,okafor.a,BATS
T701646,2024-11-22 11:56:00,XOM,BUY,4400.0,101.4492,silva.m,XNYS
T700783,2024-12-03 15:58:00,NVDA,SELL,2900.0,1094.7164,haddad.y,XNAS
T700860,2024-12-18 14:43:00,NVDA,BUY,3400.0,981.2876,haddad.y,DARK
T702667,2024-12-16 10:11:00,TSLA,SELL,600.0,209.7932,okafor.a,XNYS
T702797,2024-11-07 15:51:00,BP.L,SELL,300.0,4.506,silva.m,DARK
T700348,2024-11-06 12:11:00,MSFT,BUY,2100.0,250.1655,okafor.a,XNAS
T700068,2024-11-12 15:58:00,AAPL,BUY,28.0,349.7923,silva.m,XNYS
T700403,2024-11-18 15:38:00,MSFT,SELL,400.0,247.7771,novak.p,XNAS
T702391,2024-12-24 09:32:00,PG,SELL,31.0,151.5855,novak.p,BATS
T700754,2024-11-26 15:06:00,NVDA,BUY,2700.0,1140.2842,silva.m,BATS
T700797,2024-12-05 11:59:00,NVDA,SELL,2700.0,1097.6747,haddad.y,DARK
T701050,2024-11-26 12:32:00,JPM,SELL,4100.0,309.3002,kim.r,XNAS
T702145,2024-11-04 09:50:00,PG,SELL,4000.0,145.6031,haddad.y,BATS
T702470,2024-11-05 12:10:00,TSLA,SELL,1700.0,235.1551,kim.r,XNAS
T700177,2024-12-05 15:16:00,AAPL,BUY,1300.0,394.1044,kim.r,XNAS
T700953,2024-11-04 13:39:00,JPM,SELL,2900.0,301.8755,kim.r,BATS
T701380,2024-12-03 11:33:00,GS,BUY,2700.0,516.6474,novak.p,XNYS
T702439,2024-10-30 15:03:00,TSLA,SELL,2000.0,237.6124,silva.m,BATS
T701945,2024-11-22 14:27:00,KO,SELL,100.0,61.6679,silva.m,DARK
T702134,2024-10-31 11:09:00,PG,BUY,700.0,147.631,haddad.y,DARK
T701914,2024-11-18 12:28:00,KO,SELL,3700.0,61.8797,haddad.y,XNYS
T700252,2024-12-20 12:22:00,AAPL,SELL,1100.0,398.3544,silva.m,XNAS
T701756,2024-12-17 15:25:00,XOM,BUY,2200.0,95.3731,okafor.a,XNAS
T701438,2024-12-16 09:30:00,GS,SELL,42.0,468.1822,okafor.a,BATS
T700558,2024-12-18 11:35:00,MSFT,SELL,2900.0,261.5068,okafor.a,XNYS
T701577,2024-11-08 14:11:00,XOM,SELL,3300.0,94.9355,okafor.a,DARK
T701940,2024-11-22 09:32:00,KO,SELL,3600.0,61.6669,silva.m,XNYS
T700193,2024-12-09 14:01:00,AAPL,SELL,1300.0,396.4694,okafor.a,XNAS
T702950,2024-12-11 10:14:00,BP.L,BUY,2800.0,4.7847,kim.r,XNYS
T701507,2024-12-31 09:31:00,GS,BUY,500.0,542.1724,kim.r,XNYS
T701953,2024-11-25 15:19:00,KO,BUY,2500.0,61.9175,okafor.a,XNYS
T702028,2024-12-11 09:31:00,KO,BUY,4200.0,64.0762,okafor.a,XNYS
T700244,2024-12-19 12:51:00,AAPL,BUY,1700.0,403.834,kim.r,XNAS
T700445,2024-11-25 15:29:00,MSFT,SELL,2500.0,253.8982,novak.p,BATS
T700476,2024-12-02 13:43:00,MSFT,SELL,3600.0,254.581,silva.m,XNAS
T700538,2024-12-16 10:00:00,MSFT,SELL,1100.0,252.4347,okafor.a,DARK
T701330,2024-11-21 09:56:00,GS,BUY,3000.0,464.3171,okafor.a,XNAS
T700255,2024-12-20 14:57:00,AAPL,SELL,200.0,395.1614,kim.r,XNAS
T700451,2024-11-26 13:52:00,MSFT,SELL,200.0,252.5993,novak.p,XNAS
T702818,2024-11-13 09:33:00,BP.L,BUY,3100.0,4.4722,kim.r,XNAS
T701488,2024-12-26 09:58:00,GS,SELL,1900.0,520.3555,kim.r,XNAS
T701744,2024-12-16 10:57:00,XOM,BUY,200.0,96.5427,kim.r,XNAS
T702396,2024-12-24 15:29:00,PG,BUY,1100.0,154.4278,haddad.y,XNYS
T702969,2024-12-16 13:29:00,BP.L,BUY,1800.0,4.6317,okafor.a,XNAS
T702465,2024-11-04 15:39:00,TSLA,BUY,43.0,234.2304,kim.r,XNYS
T702539,2024-11-19 12:40:00,TSLA,BUY,3400.0,210.3781,okafor.a,XNYS
T702385,2024-12-20 15:32:00,PG,SELL,2300.0,152.5449,novak.p,XNYS
T702931,2024-12-06 15:48:00,BP.L,BUY,300.0,4.7222,silva.m,DARK
T700948,2024-11-01 15:07:00,JPM,BUY,4100.0,301.1008,silva.m,XNYS
T700510,2024-12-09 15:15:00,MSFT,BUY,3000.0,260.0143,okafor.a,XNAS
T701393,2024-12-05 10:01:00,GS,BUY,900.0,532.0432,silva.m,XNAS
T701508,2024-12-31 09:43:00,GS,SELL,4400.0,543.6659,kim.r,BATS
T701915,2024-11-18 13:23:00,KO,BUY,2300.0,61.7687,silva.m,XNAS
T702438,2024-10-30 13:16:00,TSLA,BUY,1300.0,239.9177,haddad.y,BATS
T701331,2024-11-21 10:24:00,GS,SELL,3600.0,465.2157,novak.p,XNAS
T701309,2024-11-15 15:29:00,GS,SELL,3800.0,,kim.r,XNAS
T701897,2024-11-13 15:03:00,KO,SELL,1400.0,62.4313,okafor.a,XNAS
T702091,2024-12-24 09:32:00,KO,BUY,5.0,66.1519,kim.r,XNYS
T702684,2024-12-18 13:16:00,TSLA,SELL,1200.0,212.554,kim.r,BATS
T702483,2024-11-07 10:32:00,TSLA,SELL,3200.0,227.924,haddad.y,BATS
T701910,2024-11-18 10:08:00,KO,BUY,1300.0,61.6836,okafor.a,XNYS
T701949,2024-11-25 11:02:00,KO,SELL,2000.0,62.2303,silva.m,XNYS
T702480,2024-11-06 15:10:00,TSLA,BUY,300.0,226.4974,okafor.a,BATS
T702437,2024-10-30 12:15:00,TSLA,SELL,27.0,238.437,silva.m,XNAS
T700621,2024-10-29 15:00:00,NVDA,SELL,15.0,1407.1212,silva.m,BATS
T701510,2024-12-31 13:14:00,GS,BUY,500.0,552.0601,kim.r,XNAS
T701847,2024-11-05 09:33:00,KO,SELL,3900.0,63.8615,novak.p,XNYS
T701671,2024-11-29 11:44:00,XOM,BUY,3400.0,99.1573,silva.m,BATS
T701700,2024-12-06 09:49:00,XOM,SELL,8.0,95.3187,haddad.y,XNYS
T701906,2024-11-15 09:54:00,KO,SELL,1800.0,61.8631,novak.p,DARK
T701200,2024-12-27 11:54:00,JPM,BUY,38.0,335.0978,okafor.a,BATS
T702739,2024-12-31 11:41:00,TSLA,SELL,1000.0,208.1775,kim.r,XNYS
T700663,2024-11-06 15:11:00,NVDA,SELL,3700.0,1316.4012,okafor.a,XNAS
T700774,2024-12-02 15:32:00,NVDA,SELL,1900.0,1089.5729,okafor.a,BATS
T700573,2024-12-20 15:23:00,MSFT,SELL,11.0,263.391,okafor.a,XNAS
T702796,2024-11-07 15:47:00,BP.L,SELL,4000.0,4.5189,silva.m,BATS
T702375,2024-12-19 14:39:00,PG,BUY,2300.0,151.3461,kim.r,XNAS
T701868,2024-11-07 14:34:00,KO,BUY,2800.0,62.4416,haddad.y,DARK
T702666,2024-12-13 15:43:00,TSLA,BUY,2900.0,211.9896,novak.p,DARK
T701958,2024-11-26 11:06:00,KO,BUY,3800.0,62.6396,silva.m,XNYS
T701121,2024-12-11 09:48:00,JPM,SELL,500.0,311.296,novak.p,BATS
T700550,2024-12-17 14:36:00,MSFT,BUY,700.0,258.4883,okafor.a,XNYS
T702573,2024-11-26 10:03:00,TSLA,BUY,2900.0,191.4127,silva.m,BATS
T702040,2024-12-13 09:51:00,KO,SELL,700.0,64.5563,silva.m,XNAS
T700139,2024-11-27 10:49:00,AAPL,SELL,4200.0,374.8047,kim.r,XNYS
T702068,2024-12-19 09:30:00,KO,SELL,100.0,65.5505,novak.p,XNYS
T700282,2024-12-27 15:49:00,AAPL,BUY,1500.0,389.0493,okafor.a,BATS
T700258,2024-12-23 09:32:00,AAPL,BUY,200.0,396.9827,haddad.y,XNYS
T700616,2024-12-31 15:01:00,MSFT,BUY,1300.0,263.5912,haddad.y,XNYS
T701811,2024-12-30 15:18:00,XOM,SELL,3500.0,96.9203,haddad.y,DARK
T701797,2024-12-26 14:47:00,XOM,SELL,4100.0,93.5368,okafor.a,BATS
T702609,2024-12-04 13:11:00,TSLA,BUY,900.0,200.6626,silva.m,DARK
T702147,2024-11-04 13:16:00,PG,SELL,1000.0,146.553,silva.m,XNYS
T700725,2024-11-20 15:01:00,NVDA,BUY,3300.0,1233.5937,okafor.a,XNYS
T701636,2024-11-20 15:26:00,XOM,BUY,26.0,100.766,novak.p,XNAS
T702142,2024-11-01 14:36:00,PG,SELL,3900.0,144.7258,haddad.y,XNAS
T700677,2024-11-11 11:40:00,NVDA,SELL,2400.0,1236.6155,kim.r,XNAS
T702654,2024-12-12 15:35:00,TSLA,BUY,3900.0,210.5199,haddad.y,BATS
T701152,2024-12-17 15:42:00,JPM,BUY,100.0,319.3989,okafor.a,XNAS
T701937,2024-11-21 15:28:00,KO,SELL,1100.0,61.4539,haddad.y,XNYS
T700055,2024-11-08 10:52:00,AAPL,SELL,2700.0,359.8389,novak.p,DARK
T701566,2024-11-07 10:33:00,XOM,SELL,1400.0,98.3159,silva.m,XNAS
T702653,2024-12-12 13:37:00,TSLA,BUY,3400.0,214.0994,haddad.y,XNYS
T701411,2024-12-09 14:56:00,GS,BUY,2700.0,,kim.r,XNYS
T702259,2024-11-26 11:30:00,PG,SELL,15.0,147.5522,haddad.y,XNAS
T701288,2024-11-12 14:17:00,GS,SELL,900.0,472.9585,novak.p,XNYS
T700166,2024-12-04 13:48:00,AAPL,SELL,100.0,387.8145,okafor.a,XNYS
T702919,2024-12-05 09:46:00,BP.L,SELL,1400.0,4.8159,novak.p,XNAS
T700872,2024-12-20 09:57:00,NVDA,BUY,1300.0,974.1048,okafor.a,XNAS
T701361,2024-11-27 15:22:00,GS,SELL,1100.0,497.0378,okafor.a,XNAS
T700887,2024-12-24 15:06:00,NVDA,BUY,3700.0,1095.6876,novak.p,XNAS
T700888,2024-12-24 15:32:00,NVDA,BUY,3200.0,1095.9655,okafor.a,XNAS
T702408,2024-12-27 14:42:00,PG,SELL,3400.0,161.5952,kim.r,DARK
T702455,2024-11-01 14:37:00,TSLA,SELL,3000.0,233.8207,silva.m,BATS
T701819,2024-12-31 15:38:00,XOM,BUY,33.0,100.8106,silva.m,XNAS
T702856,2024-11-20 14:22:00,BP.L,SELL,500.0,4.797,haddad.y,XNYS
T700498,2024-12-05 15:45:00,MSFT,SELL,3700.0,258.7837,haddad.y,BATS
T700714,2024-11-19 10:09:00,NVDA,BUY,40.0,1250.1649,silva.m,XNYS
T702772,2024-11-04 09:33:00,BP.L,BUY,3300.0,4.5838,silva.m,XNYS
T701056,2024-11-27 12:07:00,JPM,BUY,2700.0,306.1483,haddad.y,XNYS
T702785,2024-11-06 12:09:00,BP.L,SELL,13.0,4.4006,novak.p,XNAS
T700364,2024-11-08 15:09:00,MSFT,BUY,4400.0,245.2337,okafor.a,XNAS
T701225,2024-10-30 12:50:00,GS,BUY,10.0,485.4429,kim.r,DARK
T702347,2024-12-13 15:32:00,PG,BUY,41.0,152.6727,novak.p,XNAS
T701727,2024-12-11 14:54:00,XOM,SELL,1400.0,93.4174,novak.p,XNAS
T701172,2024-12-20 13:47:00,JPM,BUY,2700.0,338.9873,kim.r,XNYS
T700592,2024-12-26 12:45:00,MSFT,SELL,2100.0,265.516,haddad.y,BATS
